"atopid","dem.prop","joint.democ","avg.democ","max.democ","min.democ","avg.democ.weight","max.threat","min.threat","mean.threat","maxcap.democ.min","maxcap.democ.max","maxcap.cons","maxcap.rec","maxcap.comp","maxcap.open","prop.open","prop.cons","maxcap.cont.std","maxcap.inc.std","maxcap.comp.lied","maxcap.open.lied","maxcap.lied","maxcap.poly"
4215,1,1,9.5,10,9,4.51278607838109,0.36137599,0,0.180687995,0,9,0,1,1,2,1,0.5,1.73028281793982,0.701177740034714,1,1,6,0.873
4220,0.166666666666667,0,-1.5,7,-9,0.6336207158358,0.230115,0,0.102283665,0,5,0,0,0,0,0.166666666666667,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4225,1,1,7,8,6,3.29608952370937,0,0,0,0,6,0,0,0,0,0.5,0,0.335882567362817,1.05336396250016,0,1,3,0.525
4230,0.5,0,6.5,8,5,2.68681891275838,0.15347199,0,0.076735995,0,5,0,0,0,0,0.5,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4235,0,0,1,5,-3,2.22306168631769,0.15347199,0,0.076735995,0,5,0,0,0,0,0,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4240,0.5,0,7,9,5,2.83705268880981,0.155363,0.15347199,0.154417495,0,5,0,0,0,0,0.5,0.5,0.956923513404711,0.828294619332036,0,1,3,0.545
4241,1,1,6,6,6,3,0,0,0,0,6,0,0,0,0,0,0.5,0.335882567362817,1.05336396250016,0,1,3,0.525
4245,0,0,-2,5,-9,2.17909532418732,0.230115,0.15347199,0.191793495,0,5,0,0,0,0,0,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4250,0.5,0,7,9,5,4.41390682009543,0.155363,0,0.0776815,0,9,1,1,0,1,1,0.5,0.819787705436916,1.04196136371553,1,1,6,0.546
4255,0,0,1,5,-3,2.47591037738636,0.230115,0.15347199,0.191793495,0,5,0,0,0,0,0,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4260,1,1,7.5,9,6,3.73143789216315,0.36137599,0,0.180687995,0,6,0,0,0,0,0.5,0,0.335882567362817,1.05336396250016,0,1,3,0.525
4265,0.5,0,7.5,10,5,4.21975263806504,0.372888,0.15347199,0.263179995,0,10,1,1,1,2,0.5,0.5,1.85516392482498,0.792714863432923,1,1,6,0.873
4270,0.5,0,7.5,10,5,2.87880975408007,0.175589,0.15347199,0.164530495,0,5,0,0,0,0,0.5,0.5,0.956923513404711,0.828294619332036,0,1,3,0.545
4275,1,1,7.5,8,7,3.88323791985268,0.230115,0,0.1150575,0,8,0,1,0,1,0.5,0.5,1.29415931189476,0.784838529952616,1,1,6,0.875
4276,0,0,-6,-3,-9,-2.67730599759659,0.230115,0,0.1150575,-3,0,0,0,0,0,0,0,-0.105932261385943,0.537847744321598,0,1,3,0.305
4280,1,1,8,8,8,4,0,0,0,0,8,0,1,0,1,0.5,0.5,1.29415931189476,0.784838529952616,1,1,6,0.875
4285,1,1,7,8,6,3.98090026948654,0,0,0,0,8,0,1,0,1,0.5,0.5,1.29415931189476,0.784838529952616,1,1,6,0.875
4290,0.5,0,5.5,6,5,2.51632595862456,0,0,0,0,5,0,0,0,0,0,0.5,0.484709923747112,0.897462791191824,1,1,6,0.554
4293,0.5,0,6,7,5,2.54154339865054,0.230115,0.15347199,0.191793495,0,5,0,0,0,0,0,0.5,0.956923513404711,0.828294619332036,0,1,3,0.545
4295,0,0,-1.5,0,-3,-0.861361496031212,0,0,0,-3,0,0,0,0,0,0,0,0.0786724868594312,0.735832020250587,1,1,6,0.279
4300,0,0,-2,5,-9,2.42354106707667,0.15347199,0,0.076735995,0,5,0,0,0,0,0,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4305,0.5,0,6.5,8,5,2.55000150840613,0.15347199,0,0.076735995,0,5,0,0,0,0,0.5,0.5,0.956923513404711,0.828294619332036,0,1,3,0.545
4310,1,1,9,10,8,4.85091976074935,0,0,0,0,10,1,1,1,2,0.5,1,1.722546927927,0.717549742909965,1,1,6,0.844
4315,1,1,8,10,6,4.84773729782715,0,0,0,0,10,1,1,1,2,0.5,1,1.722546927927,0.717549742909965,1,1,6,0.844
4320,1,1,10,10,10,5,0,0,0,0,10,1,1,1,2,1,1,1.722546927927,0.717549742909965,1,1,6,0.844
4323,0.5,0,-1.5,6,-9,2.067088091354,0.230115,0,0.1150575,0,6,0,0,0,0,0,0,0.335882567362817,1.05336396250016,0,1,3,0.525
4325,0.5,0,6.5,8,5,3.65305108328364,0.16961201,0,0.084806005,0,8,1,1,0,1,0.5,0.5,1.29582725117202,0.93461930443213,1,1,6,0.724
4330,0.5,0,3,9,-3,3.37370331755687,0.36137599,0,0.180687995,0,9,0,1,1,2,0.5,0,1.73028281793982,0.701177740034714,1,1,6,0.873
4335,0,0,-6,-3,-9,-4.16404812261378,0.230115,0.230115,0.230115,-9,0,0,0,0,0,0,0,-0.975134514487616,0.863471977495651,0,0,1,0.222
4340,1,1,7,8,6,3.0925251010822,0,0,0,0,6,0,0,0,0,0.5,0.5,0.335882567362817,1.05336396250016,0,1,3,0.525
4342,0,0,3,5,1,2.4609525946606,0.24401,0.15347199,0.198740995,0,5,0,0,0,0,0,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4345,0.5,0,5.5,6,5,2.98511706826282,0.16961201,0,0.084806005,0,6,0,0,0,0,0,0,0.335882567362817,1.05336396250016,0,1,3,0.525
4350,1,1,9,10,8,4.53481286384885,0.0056079999,0,0.00280399995,0,10,1,1,1,2,1,0.5,1.85817725914777,0.687474904146695,1,1,6,0.893
4355,0,0,1,5,-3,-1.01033575874463,0.16961201,0,0.084806005,-3,0,0,0,0,0,0,0,-0.105932261385943,0.537847744321598,0,1,3,0.305
4360,0,0,1,5,-3,1.02536395695813,0.230115,0.16961201,0.199863505,0,5,0,0,0,0,0,0,0.309864967969151,0.550274121830751,0,1,3,0.528
4365,0.5,0,5.5,6,5,2.62303772563844,0.15347199,0,0.076735995,0,5,0,0,0,0,0,0,0.956923513404711,0.828294619332036,0,1,3,0.545
4370,1,1,8.5,10,7,4.52841969915807,0,0,0,0,10,1,1,1,2,1,0.5,1.79780379572229,0.754115897650991,1,1,6,0.879
4375,1,1,10,10,10,5,0.146081,0,0.0730405,0,10,1,1,1,2,1,1,1.722546927927,0.717549742909965,1,1,6,0.844
4378,0.5,0,3.5,6,1,2.86099526518688,0.24401,0,0.122005,0,6,0,0,0,0,0,0,0.335882567362817,1.05336396250016,0,1,3,0.525
4380,0.5,0,3.5,10,-3,2.65045871559633,0,0,0,0,10,1,1,1,2,0.5,0.5,1.722546927927,0.717549742909965,1,1,6,0.844
4385,0,0,-1,5,-7,-1.38803035684674,0.309193,0.15347199,0.231332495,-7,0,0,0,0,0,0,0,-1.18744106235446,0.80870455119382,0,0,0,0.102
4390,0.5,0,6,7,5,3.30684961823614,0.230115,0.16961201,0.199863505,0,7,1,0,0,0,0,0.5,0.431026264466073,0.407086424798177,0,1,3,0.561
4395,0.5,0,6,9,3,1.51668414774597,0.15271,0.14787699,0.150293495,0,3,0,0,0,0,0.5,0.5,0.7367686428383,1.20669109505082,1,1,6,0.518
4400,0.222222222222222,0,-0.333333333333333,7,-9,0.234330872867738,0.249851,0,0.0703449988888889,0,3,0,0,0,0,0.111111111111111,0.111111111111111,0.7367686428383,1.20669109505082,1,1,6,0.518
4405,0.5,0,6.5,8,5,3.44797303086424,0,0,0,0,8,0,1,0,1,0.5,0,1.28482161065707,0.863554683671296,1,1,6,0.877
4410,1,1,7.5,9,6,4.4870596401399,0.35471901,0,0.177359505,0,9,0,1,1,2,0.5,0.5,1.73757450997187,0.803942995910444,1,1,6,0.868
4415,0.5,0,5.5,8,3,2.80573738707624,0.176606,0.14787699,0.162241495,0,8,1,1,0,1,0.5,0.5,0.905133306902386,0.816179970910852,1,1,6,0.777
4420,1,1,8,9,7,4.47335498802944,0.35471901,0,0.177359505,0,9,0,1,1,2,0.5,0.5,1.73757450997187,0.803942995910444,1,1,6,0.868
4425,0,0,0.5,4,-3,-0.240029157554931,0.249851,0,0.1249255,-3,0,0,0,0,0,0,0,-0.791630711351005,1.00773380322115,0,1,3,0.418
4430,0.5,0,6.5,8,5,3.63965162015359,0,0,0,0,8,1,1,0,1,1,0.5,1.0250433429174,1.07154526979308,1,1,6,0.716
4435,1,1,8,8,8,4,0,0,0,0,8,0,1,0,1,1,0.5,1.28482161065707,0.863554683671296,1,1,6,0.877
4440,1,1,8.5,9,8,4.49139637445767,0.35471901,0,0.177359505,0,9,0,1,1,2,0.5,0.5,1.73757450997187,0.803942995910444,1,1,6,0.868
4445,1,1,8,9,7,4.47817724153573,0.35471901,0,0.177359505,0,9,0,1,1,2,1,0,1.73757450997187,0.803942995910444,1,1,6,0.868
4450,0.5,0,-1,7,-9,-0.729805886036318,0,0,0,-9,0,0,0,0,0,0,0.5,-1.06991931300144,0.534378261887449,0,0,1,0.16
4453,0,0,4.5,5,4,2.48283549482632,0.249851,0,0.1249255,0,5,0,0,0,0,0,0,0.539800714474928,0.521917995397989,0,1,3,0.539
4455,0.5,0,6,8,4,3.86549161511225,0.249851,0,0.1249255,0,8,0,1,0,1,0.5,0,1.28482161065707,0.863554683671296,1,1,6,0.877
4460,0.5,0,6,7,5,2.82510243301062,0,0,0,0,5,0,0,0,0,0,0.5,0.972725108345739,0.294358809196419,1,1,6,0.565
4462,0.5,0,5.5,7,4,2.62266305727096,0.249851,0,0.1249255,0,4,0,0,0,0,0.5,0,-0.124813313283308,0.550087490737097,0,0,0,0.382
4463,0,0,-6,-3,-9,-1.91690668202765,0,0,0,-3,0,0,0,0,0,0,0,-0.0437803594615119,0.749576102533094,0,1,3,0.307
4465,1,1,9,10,8,4.84410573323802,0.0054789996,0,0.0027394998,0,10,1,1,1,2,1,1,1.77615821771643,0.897551652680066,1,1,6,0.899
4470,0,0,-1.5,3,-6,1.47063713286785,0.14787699,0,0.073938495,0,3,0,0,0,0,0,0,0.7367686428383,1.20669109505082,1,1,6,0.518
4475,0.666666666666667,1,9.5,10,9,4.66618211897738,0.35471901,0.0054789996,0.170969339866667,0,9,0,1,1,2,1,0.5,1.73757450997187,0.803942995910444,1,1,6,0.868
4476,0,0,0.5,4,-3,-1.00378329608137,0.249851,0,0.1249255,-3,0,0,0,0,0,0,0,-0.0437803594615119,0.749576102533094,0,1,3,0.307
4480,1,1,8.5,10,7,4.87792606304885,0.0075319996,0,0.0037659998,0,10,1,1,1,2,1,0.5,1.76463107874132,1.01001184226847,1,1,6,0.863
4481,0,0,-3,-3,-3,-1.5,0.235377,0,0.1176885,-3,0,0,0,0,0,0,0,-0.0437803594615119,0.749576102533094,0,1,3,0.307
4485,0.5,0,6.5,10,3,1.71091760978991,0.14787699,0.010536,0.079206495,0,3,0,0,0,0,0.5,0.5,0.7367686428383,1.20669109505082,1,1,6,0.518
4490,0.5,0,6,7,5,2.58405898115749,0,0,0,0,5,0,0,0,0,0.5,0,0.539800714474928,0.521917995397989,0,1,3,0.539
4495,0.5,0,2.5,8,-3,0.295300555242617,0,0,0,-3,0,0,0,0,0,0.5,0.5,-0.0437803594615119,0.749576102533094,0,1,3,0.307
4497,0,0,-3.5,0,-7,-3.49573194022973,0.311072,0.138693,0.2248825,-7,0,0,0,0,0,0,0,-1.20273065174013,0.673995342770306,0,0,0,0.104
4500,0.5,0,6.5,10,3,1.72003317354902,0.14787699,0,0.073938495,0,3,0,0,0,0,0.5,0.5,0.7367686428383,1.20669109505082,1,1,6,0.518
4505,0.5,0,5,7,3,1.55968646964012,0.14787699,0,0.073938495,0,3,0,0,0,0,0.5,0,0.7367686428383,1.20669109505082,1,1,6,0.518
4507,0.5,0,0.5,8,-7,-1.06279302772651,0.311072,0.176606,0.243839,-7,0,0,0,0,0,0.5,0.5,-1.20273065174013,0.673995342770306,0,0,0,0.104
4510,0.5,0,6,7,5,2.74222397133862,0,0,0,0,5,0,0,0,0,0.5,0,0.972725108345739,0.294358809196419,1,1,6,0.565
4515,1,1,7.5,8,7,3.71494277236117,0,0,0,0,7,1,0,0,0,0.5,1,0.647077030064973,-0.0312299053807641,0,1,3,0.56
4520,0,0,-5,-3,-7,-3.43843770960568,0.311072,0,0.155536,-7,0,0,0,0,0,0,0,-1.20273065174013,0.673995342770306,0,0,0,0.104
4521,0.5,0,3,9,-3,-1.06827353762916,0.15271,0,0.076355,-3,0,0,0,0,0,0.5,0.5,-0.0437803594615119,0.749576102533094,0,1,3,0.307
4525,0.5,0,0,9,-9,3.35034164680502,0.35471901,0,0.177359505,0,9,0,1,1,2,0.5,0,1.73757450997187,0.803942995910444,1,1,6,0.868
4530,1,1,8,8,8,4,0.162172,0,0.081086,0,8,1,1,0,1,1,0.5,0.951967548181479,0.358774019625135,1,1,6,0.517
4532,0.5,0,3.5,10,-3,-0.742000506564228,0,0,0,-3,0,0,0,0,0,0.5,0.5,-0.0437803594615119,0.749576102533094,0,1,3,0.307
4535,0.5,0,3,9,-3,4.18243470173354,0.35471901,0,0.177359505,0,9,0,1,1,2,0.5,0,1.73757450997187,0.803942995910444,1,1,6,0.868
4539,0.5,0,2,7,-3,2.6092747248343,0,0,0,0,7,0,1,0,1,0.5,0,0.819044952250961,0.452948748871511,1,1,6,0.532
4540,0.5,0,6.5,9,4,4.44239695229644,0.479251,0,0.2396255,0,9,0,1,1,2,0.5,0,1.71608414913155,0.850406154523702,1,1,6,0.866
4545,1,1,8.5,10,7,3.54505463317724,0,0,0,0,7,0,1,0,1,1,0.5,0.819044952250961,0.452948748871511,1,1,6,0.532
4550,0.5,0,2.5,8,-3,3.60221771139455,0.225826,0,0.112913,0,8,1,1,0,1,0.5,0.5,0.818831228624814,0.416884716658702,1,1,6,0.559
4555,0,0,1,5,-3,1.79404906187196,0,0,0,0,5,0,0,0,0,0,0,0.672016677802098,0.485549898646807,1,1,6,0.565
4560,0,0,-3,3,-9,1.28614738168568,0.148018,0,0.074009,0,3,0,0,0,0,0,0,0.839806736580118,0.965827584519998,1,1,6,0.466
4565,0.5,0,7.5,10,5,2.71613710240133,0,0,0,0,5,0,0,0,0,0.5,0.5,0.672016677802098,0.485549898646807,1,1,6,0.565
4568,0.5,0,6,9,3,1.70217910265043,0.27167001,0.148018,0.209844005,0,3,0,0,0,0,0.5,0.5,0.839806736580118,0.965827584519998,1,1,6,0.466
4570,0.5,0,6.5,10,3,1.9888748435946,0.148018,0.0055220001,0.07677000005,0,3,0,0,0,0,0.5,0.5,0.839806736580118,0.965827584519998,1,1,6,0.466
4575,1,1,9,10,8,4.05015550180185,0,0,0,0,8,0,1,0,1,1,0.5,1.34801288512982,0.707019596293643,1,1,6,0.889
4580,0.5,0,0,9,-9,4.25929672160409,0.479251,0,0.2396255,0,9,0,1,1,2,0.5,0,1.71608414913155,0.850406154523702,1,1,6,0.866
4585,0.5,0,1,9,-7,-3.48154394774667,0.305545,0.169591,0.237568,-7,0,0,0,0,0,0.5,0.5,-1.17913625289695,0.603071008004964,0,0,0,0.099
4595,0.5,0,3,9,-3,4.40099936868416,0.479251,0,0.2396255,0,9,0,1,1,2,0.5,0,1.71608414913155,0.850406154523702,1,1,6,0.866
4600,1,1,7.5,8,7,3.98228663953327,0.225826,0,0.112913,0,8,1,1,0,1,0.5,1,0.818831228624814,0.416884716658702,1,1,6,0.559
4605,0,0,-2,3,-7,0.924205946950498,0.169591,0.148018,0.1588045,0,3,0,0,0,0,0,0,0.839806736580118,0.965827584519998,1,1,6,0.466
4610,0.5,0,7.5,10,5,3.53228593614997,0,0,0,0,5,0,0,0,0,0.5,0.5,0.672016677802098,0.485549898646807,1,1,6,0.565
4615,0.5,0,2.5,8,-3,3.61560846400126,0.225826,0,0.112913,0,8,1,1,0,1,0.5,0.5,0.818831228624814,0.416884716658702,1,1,6,0.559
4620,0.5,0,0,7,-7,-2.75187546459077,0.305545,0,0.1527725,-7,0,0,0,0,0,0.5,0,-1.17913625289695,0.603071008004964,0,0,0,0.099
4625,1,1,9,10,8,4.12333512752093,0.225826,0,0.112913,0,8,1,1,0,1,1,1,0.818831228624814,0.416884716658702,1,1,6,0.559
4630,0.5,0,6,7,5,2.62316437707248,0,0,0,0,5,0,0,0,0,0.5,0,0.672016677802098,0.485549898646807,1,1,6,0.565
4635,0.5,0,6.5,10,3,2.2598402391741,0.148018,0.0074789999,0.07774849995,0,3,0,0,0,0,0.5,0.5,0.839806736580118,0.965827584519998,1,1,6,0.466
4638,1,1,8.5,10,7,4.12280364036917,0.189547,0,0.0947735,0,7,0,1,0,1,1,0.5,0.819044952250961,0.452948748871511,1,1,6,0.532
4640,0.5,0,2,6,-2,1.94193762441938,0.481649,0.250395,0.366022,0,6,1,0,0,0,0,0.5,1.27371827184146,1.02473267041578,1,1,6,0.745
4645,0.5,0,2.5,8,-3,3.20269403463759,0,0,0,0,8,1,1,0,1,0.5,0.5,1.20542244833491,0.889201291112626,1,1,6,0.716
4650,1,1,7.5,8,7,3.97238971599167,0,0,0,0,8,0,1,0,1,0.5,0.5,1.34801288512982,0.707019596293643,1,1,6,0.889
4655,0.5,0,3.5,10,-3,0.951986059056359,0,0,0,-3,0,0,0,0,0,0.5,0.5,-0.59733102986897,0.955279937883955,0,1,3,0.309
4663,0.5,0,0,9,-9,2.71618667505755,0,0,0,0,9,1,1,0,1,0.5,0.5,1.30899058490643,0.947425590834832,1,1,6,0.889
4665,0.5,0,6.5,8,5,3.70831572720358,0,0,0,0,8,1,1,0,1,0.5,0.5,0.968983478512598,1.12587638769981,1,1,6,0.717
4670,0.5,0,5,10,0,0.974247120498986,0,0,0,0,0,0,1,0,1,1,0.5,-0.151283206488455,0.446598072467336,0,1,3,0.538
4675,0,0,1.5,3,0,1.45144825315856,0.30420601,0,0.152103005,0,3,0,0,0,0,0.5,0,0.823046299388582,1.05293857124518,1,1,6,0.453
4680,1,1,8.5,10,7,4.28813687637217,0,0,0,0,10,1,1,1,2,1,0.5,1.76898312758094,0.916240054555663,1,1,6,0.854
4685,1,1,8.5,10,7,4.21948003014318,0,0,0,0,7,1,0,0,0,0.5,1,0.733917409325472,0.0801441218559768,1,1,6,0.601
4690,0.5,0,-1,7,-9,-2.99993211133741,0,0,0,-9,0,0,0,0,0,0,0.5,-1.25452051291035,0.908217337986363,0,1,3,0.169
4695,1,1,8.5,9,8,4.07047584715213,0.165659,0,0.0828295,0,8,1,1,0,1,1,1,0.968983478512598,1.12587638769981,1,1,6,0.717
4700,0.5,0,5.5,8,3,3.2858882602016,0,0,0,0,8,1,1,0,1,1,0.5,0.968983478512598,1.12587638769981,1,1,6,0.717
4705,1,1,8.5,10,7,4.68548111596128,0,0,0,0,10,1,1,1,2,0.5,1,1.76898312758094,0.916240054555663,1,1,6,0.854
4710,1,1,8.5,10,7,3.78648935109637,0,0,0,0,7,0,1,0,1,1,0.5,0.597282732392596,0.982212445916493,1,1,6,0.574
4715,1,1,7.5,8,7,3.51191847949958,0,0,0,0,7,0,1,0,1,0.5,0.5,0.597282732392596,0.982212445916493,1,1,6,0.574
4720,0.5,0,-0.5,8,-9,-3.34471679722754,0,0,0,-9,0,0,0,0,0,0,0.5,-1.25452051291035,0.908217337986363,0,1,3,0.169
4725,0.5,0,1,8,-6,1.1186383136323,0,0,0,0,8,1,1,0,1,0.5,0.5,0.968983478512598,1.12587638769981,1,1,6,0.717
4730,0.5,0,3.5,7,0,3.07971796100991,0,0,0,0,7,0,1,0,1,1,0,0.597282732392596,0.982212445916493,1,1,6,0.574
4735,1,1,8,10,6,4.86336967623934,0.010511,0,0.0052555,0,10,1,1,1,2,0.5,0.5,1.16274382074077,1.22975431040667,1,1,6,0.882
4740,0.5,0,7.5,10,5,4.92998186580697,0.0074669998,0,0.0037334999,0,10,1,1,1,2,1,0.5,1.72867812801631,1.07308847923578,1,1,6,0.876
4744,1,1,7.5,8,7,3.80949115432424,0.337538,0,0.168769,0,8,0,1,0,1,1,0,1.20572597604053,0.949837556486293,1,1,6,0.875
4745,0.5,0,3.5,10,-3,4.52423954372624,0.498915,0.0046959999,0.25180549995,0,10,1,1,1,2,0.5,0.5,1.75214782932879,0.988676824769492,1,1,6,0.903
4750,0,0,-6,-5,-7,-2.48626675903664,0.22674,0,0.07558,-7,0,0,0,0,0,0,0,-0.474783488659392,0.513492214585709,0,1,3,0.279
4755,0,0,-3,1,-7,-0.936994711567686,0.22674,0.22674,0.22674,0,1,0,0,0,0,0,0,-0.242738756277784,0.851678953768324,0,1,3,0.384
4760,0.5,0,1.5,10,-7,-0.489922096917321,0.22674,0.086099,0.1564195,-7,0,0,0,0,0,0.5,0.5,-0.859087023601058,0.795673964246507,0,1,3,0.188
4764,0,0,-9,-9,-9,-4.5,0,0,0,-9,0,0,0,0,0,0,0,-1.11875368713155,0.887805954895952,0,1,3,0.179
4765,0,0,-5.5,-4,-7,-2.59721878509832,0,0,0,-4,0,0,0,0,0,0,0,-0.271828863821719,0.798864654620645,0,1,3,0.289
4770,0.5,0,1.5,8,-5,1.82115291114623,0,0,0,0,8,1,1,0,1,0.5,0.5,0.939462972438237,1.0894943226658,1,1,6,0.72
4775,1,1,10,10,10,5,0.14656401,0,0.073282005,0,10,1,1,1,2,1,1,1.6343276744235,1.06285335238574,1,1,6,0.864
4778,0,1,NA,-Inf,Inf,NA,0.33417401,0.33417401,0.33417401,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
4780,0,0,-7,-7,-7,-3.5,0.220209,0,0.1101045,-7,0,0,0,0,0,0,0,-0.749112115581381,0.484620640669823,0,1,3,0.287
4785,0.5,0,5,10,0,4.38667644647711,0.14961401,0,0.074807005,0,10,1,1,1,2,0.5,0.5,1.37927674544042,1.10014970484329,1,1,6,0.882
4790,0.5,0,1,8,-6,2.59467402655527,0,0,0,0,8,0,1,0,1,0.5,0,1.29330325760253,1.00748598573322,1,1,6,0.584
4795,1,1,6.5,7,6,3.36502776649059,0,0,0,0,7,1,0,0,0,0,1,0.860755171491624,0.246313687296997,1,1,6,0.601
4800,0.5,0,-0.5,6,-7,-2.77099727308142,0.220209,0,0.1101045,-7,0,0,0,0,0,0,0,-0.749112115581381,0.484620640669823,0,1,3,0.287
4805,1,1,9,10,8,4.18865895267764,0,0,0,0,8,1,1,0,1,1,1,0.939462972438237,1.0894943226658,1,1,6,0.72
4810,0,0,-3.4,3,-7,-0.824373100838696,0.424341,0,0.146237202,-7,0,0,0,0,0,0,0,-1.13566049001246,0.526151481610326,0,0,0,0.109
4815,0.5,0,0.5,7,-6,3.18482480526962,0,0,0,0,7,0,1,0,1,0.5,0,0.711640774164249,0.906606123484485,1,1,6,0.586
4820,0.5,0,0.5,8,-7,1.76160887329108,0.220209,0,0.1101045,0,8,0,1,0,1,0.5,0,1.29330325760253,1.00748598573322,1,1,6,0.584
4823,0,0,-7.5,-6,-9,-3.96876069163355,0,0,0,-9,0,0,0,0,0,0,0,-1.11875368713155,0.887805954895952,0,1,3,0.179
4825,0.5,0,-0.5,8,-9,1.32963783237105,0,0,0,0,8,0,1,0,1,0.5,0,1.29330325760253,1.00748598573322,1,1,6,0.584
4830,1,1,9.5,10,9,4.6512901401744,0.14961401,0,0.074807005,0,9,1,1,0,1,1,1,1.47194976933762,0.875096885135739,1,1,6,0.889
4837,0,0,-4.5,-3,-6,-2.27691107644306,0,0,0,-6,0,0,0,0,0,0,0,-0.674208768861428,0.295406104238217,0,1,3,0.177
4840,0,0,-6,-5,-7,-3.17385133936491,0.220209,0,0.1101045,-7,0,0,0,0,0,0,0,-0.749112115581381,0.484620640669823,0,1,3,0.287
4845,1,1,9,10,8,4.27268901288369,0,0,0,0,8,0,1,0,1,1,0.5,1.29330325760253,1.00748598573322,1,1,6,0.584
4846,0,0,-5,-4,-6,-2.2985601135935,0,0,0,-4,0,0,0,0,0,0,0,-0.271828863821719,0.798864654620645,0,1,3,0.289
4850,1,1,8.5,10,7,4.1055328833778,0.143841,0,0.0719205,0,7,0,1,0,1,1,0.5,0.711640774164249,0.906606123484485,1,1,6,0.586
4855,1,1,8.5,10,7,3.81667635699157,0.14961401,0,0.074807005,0,7,0,1,0,1,1,0.5,0.711640774164249,0.906606123484485,1,1,6,0.586
4857,0,0,-6,-3,-9,-4.10620220900595,0,0,0,-9,0,0,0,0,0,0,0,-1.11875368713155,0.887805954895952,0,1,3,0.179
4859,0,0,-5.33333333333333,-3,-9,-2.03661136491144,0,0,0,-4,0,0,0,0,0,0,0,-0.36105674958071,0.867748416131401,0,1,3,0.31
4860,0.5,0,-1,7,-9,-1.3511610201751,0,0,0,-9,0,0,0,0,0,0.5,0,-0.894972155306052,0.932965258050902,0,1,3,0.179
4865,0,0,-2,3,-7,1.32339229445299,0.32094499,0,0.160472495,0,3,0,0,0,0,0,0,0.897772467998287,0.899753917184049,1,1,6,0.484
4867,0,0,-3.5,-3,-4,-1.94642250169952,0,0,0,-4,0,0,0,0,0,0,0,-0.36105674958071,0.867748416131401,0,1,3,0.31
4870,0,0,-7,-7,-7,-3.5,0.163496,0,0.081748,-7,0,0,0,0,0,0,0,-0.961563113553619,1.06559991065792,0,0,1,0.154
4875,0.5,0,5,7,3,1.91747697664527,0.32094499,0,0.160472495,0,3,0,0,0,0,0.5,0,0.897772467998287,0.899753917184049,1,1,6,0.484
4880,1,1,7.5,8,7,3.63128650591583,0,0,0,0,7,0,1,0,1,1,0,0.756773290660566,0.784086494459201,1,1,6,0.566
4885,0,0,-1.5,3,-6,1.39712706160335,0.32094499,0,0.160472495,0,3,0,0,0,0,0,0,0.897772467998287,0.899753917184049,1,1,6,0.484
4890,0,0,-1.5,3,-6,1.43868378218408,0.32094499,0,0.160472495,0,3,0,0,0,0,0,0,0.897772467998287,0.899753917184049,1,1,6,0.484
4895,0.5,0,0.5,10,-9,3.81900873109869,0.14936499,0,0.074682495,0,10,1,1,1,2,0.5,0.5,1.77841658124227,1.03185288747698,1,1,6,0.853
4896,0.5,0,6,9,3,1.51706325247718,0.32094499,0.27678701,0.298866,0,3,0,0,0,0,0.5,0,0.897772467998287,0.899753917184049,1,1,6,0.484
4898,0.5,0,-1,7,-9,2.2368344353972,0,0,0,0,7,0,1,0,1,0.5,0,0.750892897208669,0.814871827025695,1,1,6,0.472
4900,0,0,2.5,5,0,0.160075744231108,0.21725601,0.19328101,0.20526851,0,0,0,0,0,0,0,0,-0.265653719881006,0.0567089058564989,0,0,0,0.154
4905,0.5,0,-0.5,8,-9,-0.817234765931479,0,0,0,-9,0,0,0,0,0,0.5,0.5,-1.08828107525905,0.910751125695263,0,1,3,0.174
4908,0,0,-7,-7,-7,-7,0.430833,0.430833,0.430833,-7,-7,0,0,0,0,0,0,-1.0303977042139,0.434735975114419,0,0,0,0.109
4910,0,0,-6.5,-4,-9,-3.22213031544911,0,0,0,-4,0,0,0,0,0,0,0,-0.234765950832749,0.774402755227379,0,1,3,0.301
4913,1,1,6.5,7,6,3.48923028079582,0,0,0,0,7,0,1,0,1,0.5,0,0.750892897208669,0.814871827025695,1,1,6,0.472
4915,0,0,-3,0,-6,-0.288569484606226,0.21725601,0.165709,0.191482505,0,0,0,0,0,0,0,0,-0.265653719881006,0.0567089058564989,0,0,0,0.154
4920,0.25,0,0,6,-3,-0.309465128046093,0.267607,0.21813999,0.250187745,0,0,0,0,0,0,0,0,-0.297719596339085,0.188495128392366,0,0,0,0.152
4925,0,0,0.5,5,-4,-1.15435076210689,0,0,0,-4,0,0,0,0,0,0,0,-0.527395735835505,0.79962443234172,0,1,3,0.268
4930,0,0,5,5,5,2.5,0,0,0,0,5,0,0,0,0,0,0,0.737743245309482,0.688115808467034,0,1,3,0.414
4935,0,0,-5.5,-4,-7,-2.9931162941367,0.480836,0.16569999,0.323267995,-7,0,0,0,0,0,0,0,-1.28555093193536,-0.259332989550345,0,0,1,0.159
